Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
2c57accf-a967-4d5d-96a3-527b8c5dc000,"2020-06-13, 05:02:19 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
e6f65b1c-4433-4a36-9858-265ee823ca7a,"2020-06-13, 05:02:19 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
4906e45e-916e-450d-98bf-067e0b5be5e5,"2020-06-13, 05:02:18 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
abe2aca3-e2dc-40f4-a8bf-e29b0c9a8c33,"2020-06-13, 06:02:18 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
0fb18e5c-c769-42d7-b8fb-a365fd409e64,"2020-06-13, 05:01:40 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
37e4a896-b831-4711-bf7e-6a795452d87d,"2020-06-13, 05:01:39 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
2a719651-9364-4662-a5f4-7b473965b266,"2020-06-13, 05:01:37 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
4fec1b03-dbba-4703-9ab8-bde656f17ce1,"2020-06-13, 05:01:37 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
b57805ea-0713-4758-807e-25ca99203fc7,"2020-06-13, 05:01:34 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
0e00f6a9-a1b6-4fea-9c7e-1ee15be85134,"2020-06-13, 05:01:33 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
3d946386-3c77-4dfa-b24c-1dcb4b664504,"2020-06-13, 05:01:33 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
5736ece7-033b-4fee-8eef-6b402ead6097,"2020-06-13, 05:01:32 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
eb5c70ef-7e6e-4fa8-8bdf-1b0ba92513ba,"2020-06-13, 05:01:28 PM",CloudTrail,DeleteTrail,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:926798200699:trail/Udacity_Trail""}]",,us-east-1,,78.61.164.62
828235ad-2689-4883-b053-78cea2f15aee,"2020-06-13, 05:01:25 PM",CloudTrail,StopLogging,CloudTrail Trail,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:us-east-1:926798200699:trail/Udacity_Trail""}]",,us-east-1,,78.61.164.62
1473ed28-397d-41b6-a203-608692b67b54,"2020-06-13, 05:01:22 PM",CloudTrail,GetInsightSelectors,,,,us-east-1,InsightNotEnabledException,78.61.164.62
2474ecec-3ea9-460d-882b-279aeff0be21,"2020-06-13, 05:01:22 PM",CloudTrail,ListAliases,,,,us-east-1,,78.61.164.62
2d3d30e4-e570-4538-b12f-ec722f4b151b,"2020-06-13, 05:01:22 PM",CloudTrail,ListKeys,,,,us-east-1,,78.61.164.62
2dc6a2a9-9d25-46f8-abc7-9578273c86ae,"2020-06-13, 05:01:22 PM",CloudTrail,ListTags,,,,us-east-1,,78.61.164.62
6b4e6845-5f67-4d62-b0f1-66b0694490bd,"2020-06-13, 05:01:22 PM",CloudTrail,ListKeys,,,,us-east-1,,78.61.164.62
7b272f36-dce8-48e6-b79d-3e151c05ce89,"2020-06-13, 05:01:22 PM",CloudTrail,ListTopics,,,,us-east-1,,78.61.164.62
7e4c3183-01f0-4b7b-9192-09bad947a011,"2020-06-13, 05:01:22 PM",CloudTrail,GetTrailStatus,,,,us-east-1,,78.61.164.62
82671c57-fece-42e5-b6f2-6bcdaa27d9ce,"2020-06-13, 05:01:22 PM",CloudTrail,GetBucketLocation,,,,us-east-1,,78.61.164.62
9e7cc308-5340-4359-a5f0-686b0f582b15,"2020-06-13, 05:01:22 PM",CloudTrail,ListAliases,,,,us-east-1,,78.61.164.62
a4ca6197-e9ec-44f3-a97b-6f638ad7d99b,"2020-06-13, 05:01:22 PM",CloudTrail,GetEventSelectors,,,,us-east-1,,78.61.164.62
58d98d62-e4cb-489a-bbf5-3587145ed986,"2020-06-13, 05:01:20 PM",CloudTrail,GetTrailStatus,,,,us-east-1,,78.61.164.62
082c8d57-c589-47e8-89a7-46cf9d5494ba,"2020-06-13, 05:01:11 PM",CloudTrail,ListKeys,,,,us-east-1,,78.61.164.62
2d53a80d-833a-490a-a762-d822f4ea9db6,"2020-06-13, 05:01:11 PM",CloudTrail,ListAliases,,,,us-east-1,,78.61.164.62
3e9b4cb7-0d79-4d75-8072-4aeef012dc98,"2020-06-13, 05:01:11 PM",CloudTrail,ListTopics,,,,us-east-1,,78.61.164.62
8c4d07ee-ac9b-4ba9-a1cd-10795fcb3aee,"2020-06-13, 05:01:11 PM",CloudTrail,GetInsightSelectors,,,,us-east-1,InsightNotEnabledException,78.61.164.62
b859012e-6ca9-46e2-bf30-f465120c7cf8,"2020-06-13, 05:01:11 PM",CloudTrail,ListKeys,,,,us-east-1,,78.61.164.62
cbf4a1ae-2c43-4d71-96d6-a8e96cb5a710,"2020-06-13, 05:01:11 PM",CloudTrail,ListAliases,,,,us-east-1,,78.61.164.62
d18b08a3-e324-4f00-9457-40fdebb2b484,"2020-06-13, 05:01:11 PM",CloudTrail,GetTrailStatus,,,,us-east-1,,78.61.164.62
eef43332-acba-44f0-9e8e-f7c4a4f34f48,"2020-06-13, 05:01:11 PM",CloudTrail,GetBucketLocation,,,,us-east-1,,78.61.164.62
2eb2d432-7805-49e0-8d03-57f138ffd03f,"2020-06-13, 05:01:10 PM",CloudTrail,GetEventSelectors,,,,us-east-1,,78.61.164.62
765be6fc-4d8a-4236-820b-0d3fbeedeb82,"2020-06-13, 05:01:10 PM",CloudTrail,ListTags,,,,us-east-1,,78.61.164.62
ac2fe391-0ac0-4587-95b5-1e726f264fba,"2020-06-13, 05:01:05 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
4bf6387b-3a4c-458e-b374-7c8df65a47c4,"2020-06-13, 05:01:01 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
cbf89441-9047-4a62-bba4-422525872c04,"2020-06-13, 05:01:00 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
5dbaa63c-6fd8-4e9c-889f-3341e656c4b4,"2020-06-13, 05:00:59 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
5b05abc0-408c-4ac0-a773-c2e2efb74c75,"2020-06-13, 05:00:58 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
5c8721f6-30c6-4d41-811b-5b60f9bf75d2,"2020-06-13, 05:00:50 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
90ded9fe-461f-41b4-8254-9bc57c617821,"2020-06-13, 05:00:49 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
189f7d70-654c-4b6d-92b9-0b63b71ac157,"2020-06-13, 05:00:48 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
a3dee61a-2a28-47a0-8b2a-d85992548e17,"2020-06-13, 05:00:48 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
82be67bf-a002-4cd5-8511-09513299ec70,"2020-06-13, 05:00:46 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
b5b5daa9-e10d-400a-acf2-c734d6b5d841,"2020-06-13, 05:00:46 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
bc44cb6d-441b-464b-8c60-4d5f128a938f,"2020-06-13, 05:00:32 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
c9767fe0-8b6b-463a-8d29-57855452fb74,"2020-06-13, 05:00:32 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
1b4a4303-400d-4dfb-a5c5-1c055d145f60,"2020-06-13, 05:00:21 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
267a30d1-0508-43b5-83fa-13a65fa018f6,"2020-06-13, 05:00:21 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
bbdf3951-652f-4068-96eb-55db6382adb7,"2020-06-13, 05:00:21 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
dc8fc347-3f9c-465d-8740-235ad6e8005c,"2020-06-13, 05:00:21 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
3edca467-ef12-4f35-8794-f279f4a7d89b,"2020-06-13, 05:00:19 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
5641887c-236d-4647-b8ea-6d58d9a17c80,"2020-05-13, 04:59:36 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
a135f7b5-7063-45e6-9b36-084120a67751,"2020-06-13, 04:59:35 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
7a05b3c1-761e-42b4-956b-b0ec4b8d3f88,"2020-06-13, 04:59:19 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
bae9d41b-4a09-4243-a9a4-cad706ab16e9,"2020-06-13, 04:59:19 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
40346254-849e-499b-835f-f7f7dd576c5e,"2020-06-13, 04:59:16 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
71957b1a-c9f4-4e00-9cc8-749ac178d298,"2020-06-13, 04:59:15 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
2f5c74d4-b048-4524-bb3d-8c95eed31d17,"2020-06-13, 04:58:09 PM",root,DescribeEventAggregates,,,,us-east-1,,78.61.164.62
47332bab-5776-43ab-abec-9f48484b153c,"2020-06-13, 04:57:55 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
e97b7b19-7da5-4be0-a2be-5cf5e3442b13,"2020-06-13, 04:57:55 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
021c7f25-1929-4ce5-a223-cd9cbf7a05ec,"2020-06-13, 04:57:39 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
48a7c2b1-b169-43eb-a2ed-582f3bf040e5,"2020-06-13, 04:57:38 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
8da55f28-fee9-4548-979c-068da2ec26ff,"2020-06-13, 04:57:32 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
7a1c1971-c0de-45e1-81fc-71a21b3342ee,"2020-06-13, 04:57:31 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
5c016c73-30aa-4c22-a9df-d2c133af0858,"2020-06-13, 04:57:09 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
b733e7c2-39be-4971-97a2-d5a8ef5b9d2e,"2020-06-13, 04:57:09 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
520271b2-ff5d-46c2-97ac-58028bfc2e82,"2020-06-13, 04:57:08 PM",CloudTrail,DescribeTrails,,,,us-east-1,,78.61.164.62
6112e78e-280e-4013-9911-aa33c28f40e4,"2020-06-13, 04:57:08 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
dbc42cee-883f-40ae-97c7-d3b3b42902ad,"2020-06-13, 04:57:08 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
217d449c-d1cc-4eda-8e43-7b0bb1227dcf,"2020-06-13, 04:57:02 PM",CloudTrail,GetInsightSelectors,,,,us-east-1,InsightNotEnabledException,78.61.164.62
251deb8c-bef5-49f0-90eb-78be7e45ebd9,"2020-06-13, 04:57:02 PM",CloudTrail,ListKeys,,,,us-east-1,,78.61.164.62
2bd635f3-8dca-44ee-bb93-ce155d6345c0,"2020-06-13, 04:57:02 PM",CloudTrail,ListAliases,,,,us-east-1,,78.61.164.62
4e65c830-ed6f-438d-9dca-f138cbc52801,"2020-06-13, 04:57:02 PM",CloudTrail,ListAliases,,,,us-east-1,,78.61.164.62
aa406138-126c-418d-ba15-9920bc1ee937,"2020-06-13, 04:57:02 PM",CloudTrail,ListTopics,,,,us-east-1,,78.61.164.62
b4818c6b-0fb3-49f2-8d29-f7eb2fbf3bd5,"2020-06-13, 04:57:02 PM",CloudTrail,GetEventSelectors,,,,us-east-1,,78.61.164.62
b7b2c9da-ce61-4beb-a4eb-4ad369fa31a4,"2020-06-13, 04:57:02 PM",CloudTrail,GetBucketLocation,,,,us-east-1,,78.61.164.62
d2902857-eeab-4428-9b22-a8c7c92cea08,"2020-06-13, 04:57:02 PM",CloudTrail,ListTags,,,,us-east-1,,78.61.164.62
f0150da3-ab25-44f6-b13c-21c0be11d6b1,"2020-06-13, 04:57:02 PM",CloudTrail,ListKeys,,,,us-east-1,,78.61.164.62
f57d3dbb-73eb-4c60-9d54-8eeddcbe9075,"2020-06-13, 04:57:02 PM",CloudTrail,GetTrailStatus,,,,us-east-1,,78.61.164.62
9ead5377-a70e-4d69-a475-6378a6055bc4,"2020-06-13, 04:56:59 PM",CloudTrail,GetTrailStatus,,,,us-east-1,,78.61.164.62
2874a766-2d8e-4d8d-9849-f7997b2c5cc4,"2020-06-13, 04:56:47 PM",CloudTrail,ListAliases,,,,us-east-1,,78.61.164.62
7346fe61-e02a-4d06-8b93-13b3c9524b58,"2020-06-13, 04:56:47 PM",CloudTrail,ListKeys,,,,us-east-1,,78.61.164.62
897e47f7-21eb-47f4-9d85-b9f07e742339,"2020-06-13, 04:56:47 PM",CloudTrail,GetBucketLocation,,,,us-east-1,,78.61.164.62
08e4630a-f8e5-4e27-a082-df921498ebb7,"2020-06-13, 04:56:46 PM",CloudTrail,GetEventSelectors,,,,us-east-1,,78.61.164.62
0b7d6e2a-433c-4771-889f-7f84469c29e2,"2020-06-13, 04:56:46 PM",CloudTrail,ListFunctions20150331,,,,us-east-1,,78.61.164.62
208be2c7-4916-4527-90b5-39ca58972dcb,"2020-06-13, 04:56:46 PM",CloudTrail,GetInsightSelectors,,,,us-east-1,InsightNotEnabledException,78.61.164.62
24e9d977-7934-4b09-9cda-be7a76311e9b,"2020-06-13, 04:56:46 PM",CloudTrail,ListTags,,,,us-east-1,,78.61.164.62
273f4ac5-9562-4279-936e-53f61ecce602,"2020-06-13, 04:56:46 PM",CloudTrail,ListKeys,,,,us-east-1,,78.61.164.62
d95b81cd-3183-445e-8585-89aa4face8a3,"2020-06-13, 04:56:46 PM",CloudTrail,GetTrailStatus,,,,us-east-1,,78.61.164.62
e5652afa-15ef-46ad-abce-694532fda8c1,"2020-06-13, 04:56:46 PM",CloudTrail,ListTopics,,,,us-east-1,,78.61.164.62
f85391e8-fc49-48d2-9d97-f1b49280734f,"2020-06-13, 04:56:46 PM",CloudTrail,ListAliases,,,,us-east-1,,78.61.164.62
5642f7bf-0807-434a-98a0-405424e0a74e,"2020-06-13, 04:56:44 PM",CloudTrail,GetTrailStatus,,,,us-east-1,,78.61.164.62
26db67c3-63e3-4a72-bdb5-f856220468be,"2020-06-13, 04:56:17 PM",CloudTrail,DescribeTrails,,,,us-east-1,,78.61.164.62
56031320-89f6-4915-b28a-b7b4d48f4e30,"2020-06-13, 04:56:17 PM",CloudTrail,DescribeEventAggregates,,,,us-east-1,AccessDenied,78.61.164.62
7b68dbbd-4381-4bec-ac83-7a8a70544f85,"2020-06-13, 04:56:17 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
8adec09b-3665-4833-8c25-7e21a43936a7,"2020-06-13, 04:56:17 PM",CloudTrail,DescribeOrganization,,,,us-east-1,AccessDenied,78.61.164.62
9ec6149c-9802-4c25-985a-be738875a33f,"2020-06-13, 04:56:17 PM",CloudTrail,GetTrailStatus,,,,us-east-1,,78.61.164.62
b530aebf-e75c-427f-83d0-d8ad2e1321c4,"2020-06-13, 04:56:17 PM",CloudTrail,DescribeConfigurationRecorders,,,,us-east-1,AccessDenied,78.61.164.62
daa8edb5-0d6d-4887-bd93-73e87190f38f,"2020-06-13, 04:56:17 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
ee1a9eaf-be88-45ce-8c07-c6760b8c2465,"2020-06-13, 04:56:17 PM",CloudTrail,GetEventSelectors,,,,us-east-1,,78.61.164.62
bcd3864a-badf-49cd-97c2-74fde46f2264,"2020-06-13, 04:56:14 PM",CloudTrail,ListBuckets,,,,us-east-1,,78.61.164.62
e641fb04-5217-4cfe-ac2d-ac5b7b43ae91,"2020-06-13, 04:56:14 PM",CloudTrail,DescribeTrails,,,,us-east-1,,78.61.164.62
49d94242-3986-402b-9c55-0656fc56dcb3,"2020-06-13, 04:56:03 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,78.61.164.62
5aa31aa1-399d-47d6-9879-e20f40a265e4,"2020-06-13, 04:56:03 PM",CloudTrail,ListBuckets,,,,us-east-1,,78.61.164.62
7bc3f061-f7fe-44ec-b5b4-c600d2474a3c,"2020-06-13, 04:56:03 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,78.61.164.62
7cc8130d-d010-4bb1-9528-abf12f75ef79,"2020-06-13, 04:56:03 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,78.61.164.62
ba88f10a-d19b-4460-a9e7-bc47370eafe0,"2020-06-13, 04:56:03 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,78.61.164.62
f9c8f65c-c8a3-46c4-94f9-432e3634277e,"2020-06-13, 04:56:03 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,78.61.164.62
4c667149-55a0-4dbd-a092-20e8d6e83cfb,"2020-06-13, 04:56:02 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,78.61.164.62
d6f3831a-31eb-4892-85f7-0b24123bcefe,"2020-06-13, 04:56:02 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,78.61.164.62
65bc99dc-19f0-437a-ab3d-453f9151087a,"2020-06-13, 04:56:00 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,78.61.164.62
e9784ed4-f578-4eed-abb0-8a4a6ecd5492,"2020-06-13, 04:56:00 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,78.61.164.62
f6f811ac-47e6-4afa-95c7-1a307aa6681c,"2020-06-13, 04:56:00 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,78.61.164.62
1efd2b39-0d8a-493a-a602-7642ea3aa685,"2020-06-13, 04:55:59 PM",CloudTrail,DescribeEventAggregates,,,,us-east-1,AccessDenied,78.61.164.62
33fb1687-975e-41b2-bea2-0a28a1e9204f,"2020-06-13, 04:55:59 PM",CloudTrail,GetBucketEncryption,,,,us-east-1,AccessDenied,78.61.164.62
478865a7-e05b-4cb8-8c48-67ca604db898,"2020-06-13, 04:55:59 PM",CloudTrail,GetBucketVersioning,,,,us-east-1,AccessDenied,78.61.164.62
c1b4fda1-3280-4881-aeb6-dfe0a6e09a6c,"2020-06-13, 04:55:59 PM",CloudTrail,GetBucketPublicAccessBlock,,,,us-east-1,AccessDenied,78.61.164.62
ce0f77ba-97c6-45bb-9a66-31b07702c24d,"2020-06-13, 04:55:59 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
d0528746-2229-439f-9631-b9e6647a08cc,"2020-06-13, 04:55:59 PM",CloudTrail,GetTrailStatus,,,,us-east-1,,78.61.164.62
d8f6bd2a-8c70-49ce-8227-4382950bbe02,"2020-06-13, 04:55:59 PM",CloudTrail,GetAccountPublicAccessBlock,,,,us-east-1,AccessDenied,78.61.164.62
e5726a8d-3cbd-4383-8442-82e68d388237,"2020-06-13, 04:55:59 PM",CloudTrail,DescribeTrails,,,,us-east-1,,78.61.164.62
f300fb4e-6f22-41fe-bd0e-65bd2063952f,"2020-06-13, 04:55:59 PM",CloudTrail,LookupEvents,,,,us-east-1,,78.61.164.62
f6e2fa05-0ba3-4807-8681-2c3dfd72c8d4,"2020-06-13, 04:55:59 PM",CloudTrail,ListBuckets,,,,us-east-1,,78.61.164.62
502b54cd-9c5c-4fbd-b28d-b80a4ba85e8b,"2020-06-13, 04:55:51 PM",CloudTrail,GetTrailStatus,,,,us-east-1,,78.61.164.62
672ec771-faed-47dd-9220-131848ed48dd,"2020-06-13, 04:55:51 PM",CloudTrail,DescribeTrails,,,,us-east-1,,78.61.164.62
6ab069db-3178-4b0f-80ba-ea0498ccb2e5,"2020-06-13, 04:55:51 PM",CloudTrail,GetEventSelectors,,,,us-east-1,,78.61.164.62
7ecdb0fd-9fe4-48e3-a949-e5b58507465f,"2020-06-13, 04:55:51 PM",CloudTrail,GetInsightSelectors,,,,us-east-1,InsightNotEnabledException,78.61.164.62
ee9e9561-e5bb-4c81-b126-653bbda41130,"2020-06-13, 04:55:51 PM",CloudTrail,ListTags,,,,us-east-1,,78.61.164.62
